# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
52386,2412.00,13.61,482.00,13.61,71.04,55.06,100.00,1.09
52389,2366.00,13.61,554.00,13.61,70.93,55.06,100.00,1.09
52392,2360.00,13.61,560.00,13.61,70.81,55.17,100.00,1.09
52395,2362.00,13.61,548.00,13.61,70.59,55.06,100.00,1.09
52398,2386.00,13.61,554.00,13.61,70.47,55.06,100.00,0.99
52401,2438.00,13.62,484.00,13.61,70.47,55.17,100.00,0.92
52404,2382.00,13.61,554.00,13.62,70.36,55.06,100.00,0.90
52407,2454.00,13.62,492.00,13.62,70.25,55.17,100.00,0.90
52410,2442.00,13.61,488.00,13.60,70.14,55.17,100.00,0.85
52413,2464.00,13.62,482.00,13.62,70.14,55.06,100.00,0.82
52416,2454.00,13.62,488.00,13.62,70.25,55.17,100.00,0.73
52419,2460.00,13.62,492.00,13.62,70.25,55.17,100.00,0.69
52422,2396.00,13.62,558.00,13.62,70.25,55.17,100.00,0.62
52425,2460.00,13.63,488.00,13.62,70.36,55.17,100.00,0.59
52428,2470.00,13.63,484.00,13.62,70.36,55.17,100.00,0.52
52431,2468.00,13.62,482.00,13.62,70.59,55.17,100.00,0.43
52434,2468.00,13.63,492.00,13.62,70.59,55.29,100.00,0.42
52437,2484.00,13.63,492.00,13.62,70.81,55.06,100.00,0.39
52440,2412.00,13.62,544.00,13.62,70.81,55.29,100.00,0.29
52443,2422.00,13.63,554.00,13.62,70.93,55.17,100.00,0.32
52446,2478.00,13.63,492.00,13.62,71.15,55.17,100.00,0.32
52449,2484.00,13.63,492.00,13.63,71.26,55.29,100.00,0.36
52452,2418.00,13.62,550.00,13.62,71.38,55.17,100.00,0.59
52455,2496.00,13.63,484.00,13.62,71.38,55.29,100.00,0.62
52458,2432.00,13.63,554.00,13.62,71.38,55.17,100.00,0.50
52461,2496.00,13.63,484.00,13.63,71.38,55.17,100.00,0.59
52464,2510.00,13.63,482.00,13.63,71.38,55.17,100.00,0.82
52467,2500.00,13.63,482.00,13.63,71.38,55.17,100.00,0.79
52470,2444.00,13.63,560.00,13.62,71.38,55.29,100.00,0.69
52473,2444.00,13.63,554.00,13.63,71.38,55.29,100.00,0.61
52476,2514.00,13.63,492.00,13.63,71.26,55.29,100.00,0.59
52479,2438.00,13.63,550.00,13.63,71.26,55.29,100.00,0.61
52482,2510.00,13.63,488.00,13.63,71.26,55.29,100.00,0.59
52485,2452.00,13.63,544.00,13.62,71.38,55.29,100.00,0.59
52488,2454.00,13.63,548.00,13.63,71.38,55.29,100.00,0.62
52491,2516.00,13.63,494.00,13.63,71.26,55.17,100.00,0.71
52494,2516.00,13.63,484.00,13.63,71.26,55.29,100.00,0.69
52497,2452.00,13.63,548.00,13.63,71.26,55.17,100.00,0.69
52500,2442.00,13.63,554.00,13.63,71.26,55.29,100.00,0.69
52503,2444.00,13.63,554.00,13.63,71.26,55.29,100.00,0.72
52506,2438.00,13.63,548.00,13.63,71.26,55.29,100.00,0.82
52509,2442.00,13.63,548.00,13.63,71.15,55.29,100.00,0.79
52512,2422.00,13.63,558.00,13.63,71.04,55.29,100.00,0.79
52515,2438.00,13.63,550.00,13.63,71.04,55.29,100.00,0.79
52518,2496.00,13.63,488.00,13.63,70.93,55.29,100.00,0.79
52521,2490.00,13.63,488.00,13.63,70.81,55.40,100.00,0.79
52524,2484.00,13.63,484.00,13.63,70.81,55.29,100.00,0.92
52527,2438.00,13.63,548.00,13.63,70.81,55.29,100.00,0.90
52530,2428.00,13.63,558.00,13.63,70.59,55.29,100.00,1.09
52533,2428.00,13.63,548.00,13.63,70.59,55.29,100.00,1.09
52536,2504.00,13.63,484.00,13.63,70.47,55.29,100.00,1.22
52539,2484.00,13.63,494.00,13.64,70.25,55.40,100.00,1.30
52542,2504.00,13.63,484.00,13.63,70.02,55.40,100.00,1.42
52545,2438.00,13.64,544.00,13.63,69.80,55.29,100.00,1.20
52548,2442.00,13.63,554.00,13.63,69.69,55.40,100.00,1.19
52551,2504.00,13.63,482.00,13.63,69.57,55.40,100.00,1.30
52554,2458.00,13.63,554.00,13.63,69.46,55.29,100.00,1.30
52557,2516.00,13.64,492.00,13.64,69.35,55.40,100.00,1.24
52560,2526.00,13.64,484.00,13.64,69.24,55.40,100.00,1.12
52563,2514.00,13.64,492.00,13.64,69.13,55.40,100.00,1.05
52566,2468.00,13.63,560.00,13.63,69.13,55.40,100.00,0.99
52569,2470.00,13.64,548.00,13.64,69.13,55.40,100.00,1.09
52572,2460.00,13.63,554.00,13.64,69.13,55.40,100.00,1.19
52575,2542.00,13.64,488.00,13.64,69.13,55.40,100.00,1.32
52578,2478.00,13.64,554.00,13.64,69.01,55.40,100.00,1.30
52581,2542.00,13.63,488.00,13.62,68.90,55.40,100.00,1.42
52584,2542.00,13.64,492.00,13.64,69.01,55.40,100.00,1.39
52587,2550.00,13.64,492.00,13.64,68.79,55.40,100.00,1.30
52590,2496.00,13.64,550.00,13.64,68.79,55.40,100.00,1.19
52593,2496.00,13.64,554.00,13.64,68.79,55.40,100.00,1.09
52596,2500.00,13.65,548.00,13.64,68.68,55.51,100.00,0.99
52599,2570.00,13.64,492.00,13.64,68.56,55.40,100.00,1.12
52602,2570.00,13.64,488.00,13.64,68.56,55.40,100.00,0.99
52605,2578.00,13.65,484.00,13.64,68.45,55.40,100.00,0.92
52608,2572.00,13.65,492.00,13.64,68.56,55.40,100.00,0.72
52611,2506.00,13.65,548.00,13.64,68.56,55.40,100.00,0.82
52614,2510.00,13.64,554.00,13.64,68.56,55.40,100.00,0.89
52617,2570.00,13.65,482.00,13.65,68.45,55.40,100.00,0.92
52620,2514.00,13.65,558.00,13.64,68.45,55.51,100.00,0.89
52623,2514.00,13.64,558.00,13.64,68.56,55.40,100.00,0.79
52626,2576.00,13.65,492.00,13.64,68.45,55.51,100.00,0.79
52629,2582.00,13.65,488.00,13.65,68.45,55.51,100.00,0.79
52632,2576.00,13.65,488.00,13.64,68.45,55.51,100.00,0.82
52635,2572.00,13.65,482.00,13.64,68.45,55.51,100.00,0.78
52638,2576.00,13.65,492.00,13.64,68.56,55.51,100.00,0.69
52641,2504.00,13.65,550.00,13.64,68.68,55.51,100.00,0.59
52644,2570.00,13.65,488.00,13.65,68.68,55.51,100.00,0.62
52647,2576.00,13.65,482.00,13.64,68.56,55.40,100.00,0.59
52650,2570.00,13.65,494.00,13.64,68.68,55.51,100.00,0.69
52653,2570.00,13.65,484.00,13.64,68.68,55.51,100.00,0.79
52656,2526.00,13.65,548.00,13.64,68.56,55.51,100.00,0.69
52659,2514.00,13.65,550.00,13.64,68.79,55.63,100.00,0.62
52662,2524.00,13.65,550.00,13.64,68.90,55.51,100.00,0.59
52665,2588.00,13.65,484.00,13.65,68.90,55.40,100.00,0.49
52668,2596.00,13.65,482.00,13.65,69.13,55.51,100.00,0.39
52671,2602.00,13.66,484.00,13.65,69.24,55.63,100.00,0.39
52674,2602.00,13.65,492.00,13.65,69.35,55.51,100.00,0.39
52677,2622.00,13.66,492.00,13.65,69.46,55.51,100.00,0.39
52680,2556.00,13.65,558.00,13.65,69.46,55.63,100.00,0.52
52683,2614.00,13.66,484.00,13.66,69.57,55.63,100.00,0.80
52686,2622.00,13.66,492.00,13.65,69.46,55.51,100.00,1.02
52689,2578.00,13.66,540.00,13.65,69.24,55.51,100.00,1.09
52692,2648.00,13.65,488.00,13.65,69.24,55.51,100.00,1.13
52695,2638.00,13.66,482.00,13.65,69.24,55.51,100.00,1.12
52698,2578.00,13.65,560.00,13.65,69.13,55.63,100.00,1.09
52701,2602.00,13.66,550.00,13.66,69.13,55.63,100.00,0.99
52704,2660.00,13.66,484.00,13.66,69.13,55.63,100.00,1.10
52707,2664.00,13.66,494.00,13.66,69.01,55.63,100.00,1.12
52710,2670.00,13.67,488.00,13.66,68.79,55.63,100.00,1.19
52713,2602.00,13.66,558.00,13.66,68.68,55.63,100.00,1.19
52716,2608.00,13.66,554.00,13.66,68.56,55.63,100.00,1.09
52719,2602.00,13.67,554.00,13.66,68.45,55.63,100.00,1.09
52722,2684.00,13.66,484.00,13.66,68.34,55.63,100.00,1.12
52725,2684.00,13.67,492.00,13.66,68.34,55.63,100.00,1.10
52728,2678.00,13.66,488.00,13.66,68.22,55.63,100.00,1.02
52731,2684.00,13.66,484.00,13.66,68.11,55.63,100.00,1.09
52734,2614.00,13.67,554.00,13.66,68.00,55.63,100.00,0.99
52737,2690.00,13.67,484.00,13.66,67.89,55.74,100.00,0.89
52740,2704.00,13.67,484.00,13.66,67.77,55.74,100.00,0.69
52743,2634.00,13.67,558.00,13.66,67.77,55.74,100.00,0.62
52746,2690.00,13.67,488.00,13.66,67.77,55.74,100.00,0.59
52749,2700.00,13.67,494.00,13.67,67.89,55.74,100.00,0.52
52752,2628.00,13.67,554.00,13.67,67.89,55.74,100.00,0.52
52755,2632.00,13.67,554.00,13.66,67.89,55.74,100.00,0.42
52758,2632.00,13.67,558.00,13.66,67.89,55.74,100.00,0.49
52761,2700.00,13.68,484.00,13.67,67.89,55.74,100.00,0.54
52764,2694.00,13.67,494.00,13.67,67.89,55.74,100.00,0.76
52767,2634.00,13.67,558.00,13.67,67.77,55.74,100.00,0.92
52770,2644.00,13.67,544.00,13.67,67.77,55.74,100.00,0.90
52773,2706.00,13.67,494.00,13.67,67.66,55.74,100.00,0.79
52776,2706.00,13.67,494.00,13.67,67.66,55.74,100.00,0.69
52779,2624.00,13.67,548.00,13.67,67.77,55.74,100.00,0.69
52782,2634.00,13.67,558.00,13.66,67.77,55.74,100.00,0.69
52785,2688.00,13.67,482.00,13.67,67.66,55.74,100.00,0.90
52788,2618.00,13.67,554.00,13.67,67.66,55.74,100.00,0.99
52791,2690.00,13.67,494.00,13.67,67.66,55.74,100.00,1.02
52794,2678.00,13.67,482.00,13.67,67.55,55.74,100.00,1.02
52797,2608.00,13.67,550.00,13.66,67.44,55.74,100.00,0.99
52800,2670.00,13.68,492.00,13.67,67.32,55.74,100.00,0.93
52803,2608.00,13.67,550.00,13.66,67.21,55.85,100.00,0.90
52806,2668.00,13.67,484.00,13.67,67.21,55.74,100.00,0.82
52809,2670.00,13.67,494.00,13.67,67.10,55.74,100.00,0.80
52812,2664.00,13.67,482.00,13.67,67.10,55.85,100.00,0.69
52815,2602.00,13.67,548.00,13.67,67.10,55.85,100.00,0.62
52818,2598.00,13.67,492.00,13.66,67.21,55.85,100.00,0.49
52821,2654.00,13.67,492.00,13.67,67.21,55.85,100.00,0.49
52824,2650.00,13.67,482.00,13.66,67.21,55.85,100.00,0.39
52827,2588.00,13.67,550.00,13.67,67.44,55.85,100.00,0.39
52830,2654.00,13.67,488.00,13.67,67.32,55.85,100.00,0.32
52833,2654.00,13.67,488.00,13.67,67.55,55.85,100.00,0.32
52836,2658.00,13.67,492.00,13.67,67.55,55.85,100.00,0.42
52839,2648.00,13.67,494.00,13.67,67.66,55.85,100.00,0.42
52842,2592.00,13.67,544.00,13.66,67.77,55.96,100.00,0.50
52845,2644.00,13.67,484.00,13.67,67.77,55.85,100.00,0.62
52848,2586.00,13.67,554.00,13.66,67.77,55.85,100.00,0.59
52851,2598.00,13.67,550.00,13.66,67.77,55.85,100.00,0.69
52854,2654.00,13.67,550.00,13.67,67.66,55.96,100.00,0.72
52857,2650.00,13.67,488.00,13.67,67.66,55.96,100.00,0.72
52860,2644.00,13.67,488.00,13.67,67.66,55.85,100.00,0.81
52863,2650.00,13.67,482.00,13.66,67.55,55.96,100.00,0.72
52866,2648.00,13.67,492.00,13.67,67.66,55.96,100.00,0.82
52869,2598.00,13.67,560.00,13.67,67.66,55.96,100.00,0.82
52872,2592.00,13.67,560.00,13.67,67.77,55.85,100.00,0.72
52875,2664.00,13.67,484.00,13.67,67.77,55.96,100.00,0.72
52878,2664.00,13.67,492.00,13.66,67.77,55.85,100.00,0.59
52881,2602.00,13.67,558.00,13.67,67.77,55.96,100.00,0.69
52884,2612.00,13.67,554.00,13.66,67.66,55.96,100.00,0.69
52887,2612.00,13.67,548.00,13.66,67.66,55.96,100.00,0.79
52890,2614.00,13.67,550.00,13.67,67.77,55.96,100.00,0.79
52893,2614.00,13.66,558.00,13.66,67.77,55.85,100.00,0.79
52896,2684.00,13.67,488.00,13.67,67.89,55.96,100.00,1.01
52899,2690.00,13.67,492.00,13.67,67.89,55.85,100.00,1.09
52902,2690.00,13.67,492.00,13.67,67.77,55.96,100.00,1.12
52905,2696.00,13.67,494.00,13.67,67.77,55.96,100.00,1.09
52908,2642.00,13.68,554.00,13.67,67.77,55.85,100.00,0.99
52911,2696.00,13.68,488.00,13.68,67.77,55.85,100.00,1.00
52914,2648.00,13.68,544.00,13.67,67.77,55.85,100.00,1.30
52917,2658.00,13.68,548.00,13.68,67.77,55.96,100.00,1.62
52920,2732.00,13.68,498.00,13.68,67.77,55.96,100.00,1.60
52923,2680.00,13.66,558.00,13.66,67.66,56.07,100.00,1.60
52926,2690.00,13.68,544.00,13.68,67.55,55.96,100.00,1.50
52929,2706.00,13.68,540.00,13.68,67.44,55.96,100.00,1.49
52932,2720.00,13.69,558.00,13.68,67.44,56.07,100.00,1.52
52935,2804.00,13.69,494.00,13.69,67.32,55.96,100.00,1.52
52938,2808.00,13.69,498.00,13.69,67.21,55.96,100.00,1.52
52941,2832.00,13.70,488.00,13.69,67.10,55.96,100.00,1.50
52944,2848.00,13.69,492.00,13.69,66.99,55.96,100.00,1.35
52947,2782.00,13.70,554.00,13.69,66.99,55.96,100.00,1.30
52950,2798.00,13.70,558.00,13.70,66.99,55.96,100.00,1.19
52953,2798.00,13.70,558.00,13.70,66.88,55.85,100.00,1.09
52956,2804.00,13.70,554.00,13.70,66.99,55.96,100.00,1.09
52959,2858.00,13.70,484.00,13.70,66.76,55.96,100.00,1.02
52962,2798.00,13.70,544.00,13.70,66.76,56.07,100.00,0.99
52965,2796.00,13.70,544.00,13.70,66.88,56.07,100.00,0.99
52968,2858.00,13.70,498.00,13.70,66.76,56.07,100.00,0.92
52971,2796.00,13.70,560.00,13.70,66.76,56.07,100.00,0.99
52974,2792.00,13.70,558.00,13.70,66.76,56.07,100.00,1.09
52977,2870.00,13.70,488.00,13.70,66.65,56.07,100.00,1.40
52980,2860.00,13.70,484.00,13.70,66.54,56.07,100.00,1.44
52983,2854.00,13.70,492.00,13.70,66.54,56.07,100.00,1.45
52986,2788.00,13.70,560.00,13.70,66.65,56.07,100.00,1.20
52989,2798.00,13.70,560.00,13.70,66.65,56.07,100.00,1.19
52992,2802.00,13.70,560.00,13.70,66.65,56.07,100.00,0.99
52995,2792.00,13.70,554.00,13.70,66.76,56.07,100.00,1.09
52998,2808.00,13.70,550.00,13.70,66.88,56.07,100.00,1.19
53001,2864.00,13.71,484.00,13.71,66.88,56.07,100.00,1.22
53004,2868.00,13.70,484.00,13.70,66.88,56.07,100.00,1.22
53007,2808.00,13.70,492.00,13.70,66.99,56.07,100.00,1.42
53010,2804.00,13.71,550.00,13.71,66.99,56.07,100.00,1.39
53013,2874.00,13.71,492.00,13.71,66.88,56.07,100.00,1.30
53016,2818.00,13.71,564.00,13.70,66.76,55.96,100.00,1.19
53019,2878.00,13.71,488.00,13.71,66.76,56.07,100.00,1.30
53022,2812.00,13.71,544.00,13.70,66.65,55.96,100.00,1.30
53025,2864.00,13.71,488.00,13.71,66.54,55.96,100.00,1.22
53028,2814.00,13.71,554.00,13.70,66.43,56.07,100.00,1.19
53031,2868.00,13.71,492.00,13.70,66.43,56.07,100.00,1.32
53034,2880.00,13.70,492.00,13.70,66.31,56.07,100.00,1.09
53037,2818.00,13.71,558.00,13.71,66.54,56.07,100.00,1.09
53040,2884.00,13.71,494.00,13.72,66.65,56.07,100.00,0.92
53043,2822.00,13.71,560.00,13.71,66.76,56.07,100.00,0.89
53046,2906.00,13.71,492.00,13.71,66.88,56.07,100.00,0.92
53049,2848.00,13.72,558.00,13.71,66.99,56.07,100.00,0.99
53052,2910.00,13.72,488.00,13.72,67.10,56.07,100.00,1.00
53055,2922.00,13.72,488.00,13.71,67.21,56.19,100.00,0.99
53058,2922.00,13.72,484.00,13.72,67.32,56.07,100.00,0.92
53061,2920.00,13.72,488.00,13.72,67.32,56.07,100.00,0.90
53064,2858.00,13.71,544.00,13.70,67.21,56.19,100.00,0.99
53067,2926.00,13.73,484.00,13.72,67.21,56.07,100.00,0.92
53070,2884.00,13.72,558.00,13.72,67.21,56.19,100.00,0.82
53073,2894.00,13.73,558.00,13.72,67.21,56.19,100.00,0.79
53076,2962.00,13.73,492.00,13.72,67.32,56.07,100.00,0.89
53079,2966.00,13.73,488.00,13.73,67.21,56.07,100.00,0.79
53082,2966.00,13.73,494.00,13.73,67.32,56.07,100.00,0.91
53085,2900.00,13.73,564.00,13.72,67.32,56.19,100.00,0.90
53088,2976.00,13.73,492.00,13.73,67.32,56.19,100.00,1.02
53091,2914.00,13.73,554.00,13.73,67.32,56.07,100.00,0.90
53094,3228.00,13.71,494.00,13.71,67.32,56.07,100.00,0.92
53097,2992.00,13.73,492.00,13.73,67.44,56.19,100.00,0.82
53100,2986.00,13.74,492.00,13.73,67.44,56.07,100.00,0.82
53103,2996.00,13.74,488.00,13.74,67.44,56.19,100.00,0.73
53106,2996.00,13.74,492.00,13.74,67.55,56.19,100.00,0.72
53109,3012.00,13.74,492.00,13.74,67.44,56.19,100.00,0.72
53112,2960.00,13.74,550.00,13.74,67.44,56.19,100.00,0.59
53115,3022.00,13.74,484.00,13.74,67.44,56.19,100.00,0.62
53118,2946.00,13.74,554.00,13.73,67.44,56.19,100.00,0.49
53121,3024.00,13.74,482.00,13.74,67.66,56.19,100.00,0.50
53124,3032.00,13.74,484.00,13.74,67.66,56.19,100.00,0.39
53127,2978.00,13.74,554.00,13.74,67.77,56.19,100.00,0.39
53130,2978.00,13.74,550.00,13.74,68.00,56.19,100.00,0.32
53133,3038.00,13.75,482.00,13.75,68.22,56.19,100.00,0.29
53136,2978.00,13.75,544.00,13.74,68.34,56.19,100.00,0.32
53139,3044.00,13.75,484.00,13.75,68.56,56.19,100.00,0.29
53142,2986.00,13.75,558.00,13.74,68.68,56.19,100.00,0.12
53145,2992.00,13.74,548.00,13.74,68.68,56.19,100.00,0.09
53148,3048.00,13.76,482.00,13.75,68.79,56.19,100.00,0.09
53151,2992.00,13.75,548.00,13.75,68.79,56.19,100.00,0.12
53154,3064.00,13.75,488.00,13.75,69.01,56.30,100.00,0.10
53157,3002.00,13.75,550.00,13.75,69.01,56.19,100.00,0.19
53160,2986.00,13.75,558.00,13.75,69.13,56.19,100.00,0.32
53163,2982.00,13.75,548.00,13.75,69.24,56.19,100.00,0.42
53166,3002.00,13.75,548.00,13.75,69.24,56.19,100.00,0.42
53169,3074.00,13.76,484.00,13.76,69.46,56.19,100.00,0.42
53172,3068.00,13.76,488.00,13.76,69.57,56.19,100.00,0.42
53175,2988.00,13.75,548.00,13.74,69.80,56.30,100.00,0.42
53178,3002.00,13.75,554.00,13.75,69.91,56.19,100.00,0.42
53181,2998.00,13.75,544.00,13.75,70.02,56.19,100.00,0.42
53184,3002.00,13.76,548.00,13.75,70.14,56.19,100.00,0.42
53187,2998.00,13.76,548.00,13.75,70.25,56.19,100.00,0.42
53190,3064.00,13.76,484.00,13.76,70.36,56.19,100.00,0.39
53193,3064.00,13.76,484.00,13.76,70.59,56.19,100.00,0.29
53196,3074.00,13.76,488.00,13.75,70.47,56.19,100.00,0.39
53199,3064.00,13.76,492.00,13.76,70.59,56.30,100.00,0.39
53202,3058.00,13.76,492.00,13.76,70.70,56.30,100.00,0.39
53205,3058.00,13.75,494.00,13.75,70.70,56.30,100.00,0.46
53208,3012.00,13.76,558.00,13.76,70.81,56.19,100.00,0.52
53211,3070.00,13.76,488.00,13.76,70.93,56.30,100.00,0.59
53214,3074.00,13.77,498.00,13.76,70.93,56.19,100.00,0.53
53217,3084.00,13.76,492.00,13.76,71.04,56.30,100.00,0.59
53220,3014.00,13.77,560.00,13.76,71.04,56.30,100.00,0.69
53223,3014.00,13.76,554.00,13.76,70.93,56.30,100.00,0.79
53226,3024.00,13.76,560.00,13.76,71.04,56.30,100.00,0.69
53229,3096.00,13.77,492.00,13.76,71.15,56.30,100.00,0.90
53232,3034.00,13.77,558.00,13.76,71.04,56.30,100.00,0.99
53235,3094.00,13.75,488.00,13.75,71.04,56.19,100.00,1.09
53238,3100.00,13.77,488.00,13.77,70.93,56.30,100.00,1.02
53241,3034.00,13.77,554.00,13.76,70.93,56.30,100.00,0.90
53244,3096.00,13.77,482.00,13.76,70.81,56.41,100.00,0.79
53247,3022.00,13.77,550.00,13.76,70.70,56.30,100.00,0.69
53250,3032.00,13.77,550.00,13.76,70.70,56.30,100.00,0.69
53253,3032.00,13.77,558.00,13.76,70.70,56.30,100.00,0.72
53256,3034.00,13.77,558.00,13.76,70.70,56.30,100.00,0.79
53259,3110.00,13.77,494.00,13.77,70.70,56.30,100.00,1.08
53262,3100.00,13.77,498.00,13.76,70.70,56.30,100.00,0.99
53265,626.00,13.72,560.00,13.71,70.70,56.30,100.00,0.90
53268,3120.00,13.77,494.00,13.76,70.59,56.30,100.00,0.90
53271,3058.00,13.77,558.00,13.77,70.47,56.19,100.00,0.99
53274,3126.00,13.78,492.00,13.78,70.47,56.30,100.00,1.02
53277,3136.00,13.78,492.00,13.77,70.36,56.30,100.00,1.02
53280,3132.00,13.78,484.00,13.77,70.25,56.19,100.00,1.12
53283,3122.00,13.78,488.00,13.77,70.14,56.30,100.00,1.12
53286,3068.00,13.77,554.00,13.77,70.02,56.30,100.00,0.90
53289,3150.00,13.78,484.00,13.78,69.91,56.30,100.00,0.92
53292,3080.00,13.78,560.00,13.78,69.80,56.30,100.00,0.83
53295,3084.00,13.78,558.00,13.78,69.69,56.30,100.00,0.79
53298,3158.00,13.78,492.00,13.78,69.69,56.30,100.00,0.92
53301,3090.00,13.79,560.00,13.78,69.57,56.30,100.00,0.92
53304,3096.00,13.78,560.00,13.78,69.46,56.30,100.00,0.90
53307,3166.00,13.79,492.00,13.78,69.35,56.30,100.00,0.92
53310,3104.00,13.78,548.00,13.78,69.35,56.30,100.00,0.90
53313,3166.00,13.79,484.00,13.79,69.24,56.30,100.00,0.79
53316,3186.00,13.79,488.00,13.79,69.24,56.30,100.00,0.92
53319,3114.00,13.79,550.00,13.79,69.01,56.30,100.00,0.83
53322,3120.00,13.79,554.00,13.79,68.90,56.30,100.00,0.72
53325,3188.00,13.80,494.00,13.79,68.90,56.30,100.00,0.70
53328,3114.00,13.79,554.00,13.79,69.01,56.41,100.00,0.62
53331,3192.00,13.80,488.00,13.79,69.13,56.41,100.00,0.59
53334,3126.00,13.79,554.00,13.80,69.13,56.30,100.00,0.52
53337,3114.00,13.79,548.00,13.79,69.13,56.30,100.00,0.50
53340,3198.00,13.80,488.00,13.80,69.24,56.30,100.00,0.62
53343,3136.00,13.80,554.00,13.79,69.35,56.30,100.00,0.49
53346,3126.00,13.78,560.00,13.78,69.46,56.30,100.00,0.49
53349,3142.00,13.79,558.00,13.80,69.57,56.30,100.00,0.39
53352,3212.00,13.80,498.00,13.80,69.57,56.41,100.00,0.39
53355,3218.00,13.80,492.00,13.80,69.69,56.30,100.00,0.40
53358,3156.00,13.80,544.00,13.80,69.69,56.30,100.00,0.40
53361,3156.00,13.80,550.00,13.80,69.69,56.41,100.00,0.32
53364,3162.00,13.81,554.00,13.80,69.80,56.41,100.00,0.32
53367,3168.00,13.80,560.00,13.80,69.80,56.30,100.00,0.42
53370,3166.00,13.80,554.00,13.80,69.80,56.30,100.00,0.52
53373,3178.00,13.80,554.00,13.80,69.91,56.41,100.00,0.39
53376,3240.00,13.80,494.00,13.79,69.91,56.30,100.00,0.49
53379,3178.00,13.81,550.00,13.80,69.91,56.41,100.00,0.69
53382,3250.00,13.81,492.00,13.81,69.91,56.30,100.00,0.79
53385,3178.00,13.82,554.00,13.81,69.91,56.30,100.00,1.09
53388,3182.00,13.81,554.00,13.80,69.91,56.30,100.00,1.32
53391,3186.00,13.82,560.00,13.81,69.91,56.30,100.00,1.30
53394,3234.00,13.82,494.00,13.81,69.80,56.41,100.00,1.39
53397,3230.00,13.81,498.00,13.80,69.69,56.41,100.00,1.52
53400,3228.00,13.82,494.00,13.81,69.46,56.41,100.00,1.42
53403,3218.00,13.81,484.00,13.81,69.35,56.41,100.00,1.42
53406,3152.00,13.81,560.00,13.80,69.35,56.41,100.00,1.39
53409,3152.00,13.81,554.00,13.81,69.35,56.30,100.00,1.40
53412,3152.00,13.81,558.00,13.81,69.13,56.41,100.00,1.49
53415,3146.00,13.81,548.00,13.81,69.01,56.41,100.00,1.50
53418,3172.00,13.81,554.00,13.81,68.90,56.41,100.00,1.52
53421,3244.00,13.81,494.00,13.81,68.90,56.30,100.00,1.69
53424,3178.00,13.81,554.00,13.81,68.79,56.41,100.00,1.73
53427,3186.00,13.82,550.00,13.81,68.79,56.41,100.00,1.70
53430,3250.00,13.82,484.00,13.82,68.79,56.41,100.00,1.70
53433,3280.00,13.82,488.00,13.82,68.68,56.41,100.00,1.90
53436,3222.00,13.83,560.00,13.82,68.56,56.41,100.00,1.93
53439,3306.00,13.83,494.00,13.82,68.56,56.41,100.00,2.00
53442,3240.00,13.83,554.00,13.83,68.56,56.41,100.00,2.03
53445,3248.00,13.84,550.00,13.84,68.45,56.41,100.00,1.70
53448,3322.00,13.83,488.00,13.84,68.45,56.41,100.00,1.30
53451,3248.00,13.84,554.00,13.83,68.45,56.41,100.00,1.20
53454,3322.00,13.83,494.00,13.84,68.45,56.41,100.00,1.12
53457,3254.00,13.83,558.00,13.83,68.45,56.41,100.00,1.39
53460,3260.00,13.84,550.00,13.83,68.45,56.41,100.00,1.49
53463,3264.00,13.84,550.00,13.84,68.45,56.41,100.00,1.52
53466,3264.00,13.84,554.00,13.84,68.45,56.41,100.00,1.42
53469,3264.00,13.84,558.00,13.84,68.34,56.41,100.00,1.39
53472,3330.00,13.84,488.00,13.84,68.45,56.41,100.00,1.71
53475,3268.00,13.85,548.00,13.84,68.45,56.41,100.00,1.60
53478,3268.00,13.84,554.00,13.84,68.45,56.53,100.00,1.52
53481,3276.00,13.84,558.00,13.84,68.45,56.41,100.00,1.30
53484,3264.00,13.85,560.00,13.84,68.34,56.41,100.00,1.10
53487,3274.00,13.84,548.00,13.83,68.45,56.41,100.00,1.10
53490,3332.00,13.85,488.00,13.84,68.45,56.41,100.00,1.22
53493,3346.00,13.85,492.00,13.85,68.56,56.41,100.00,1.12
53496,3280.00,13.86,560.00,13.85,68.56,56.41,100.00,1.30
53499,3346.00,13.85,502.00,13.85,68.56,56.41,100.00,1.33
53502,3280.00,13.86,558.00,13.85,68.45,56.41,100.00,1.19
53505,3294.00,13.86,560.00,13.85,68.56,56.53,100.00,1.10
53508,3290.00,13.85,560.00,13.85,68.56,56.41,100.00,1.10
53511,3368.00,13.86,492.00,13.86,68.56,56.53,100.00,0.95
53514,3294.00,13.86,554.00,13.86,68.56,56.41,100.00,0.90
53517,3362.00,13.84,498.00,13.84,68.68,56.41,100.00,0.90
53520,3368.00,13.86,494.00,13.86,68.79,56.41,100.00,0.79
53523,3300.00,13.86,560.00,13.86,68.90,56.41,100.00,0.69
53526,3376.00,13.87,488.00,13.86,69.01,56.41,100.00,0.62
53529,3316.00,13.86,554.00,13.86,69.01,56.41,100.00,0.52
53532,3310.00,13.86,558.00,13.86,69.13,56.41,100.00,0.39
53535,3316.00,13.86,554.00,13.86,69.24,56.41,100.00,0.39
53538,3316.00,13.86,558.00,13.86,69.35,56.41,100.00,0.42
53541,3320.00,13.87,550.00,13.86,69.57,56.53,100.00,0.42
