# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
16211,632.00,14.12,560.00,14.11,79.81,67.77,100.00,0.90
16214,570.00,14.12,494.00,14.11,79.93,67.77,100.00,1.01
16217,630.00,14.10,590.00,14.20,80.04,67.77,100.00,1.39
16220,9162.00,14.20,570.00,14.21,80.04,67.89,100.00,1.53
16223,9244.00,14.22,512.00,14.22,80.15,67.89,100.00,1.52
16226,9248.00,14.23,502.00,14.22,80.15,67.89,100.00,1.41
16229,9254.00,14.23,508.00,14.23,80.26,67.89,100.00,1.51
16232,9234.00,14.15,494.00,14.12,80.26,67.89,100.00,1.41
16235,616.00,14.12,548.00,14.11,80.38,68.00,100.00,1.29
16238,626.00,14.11,560.00,14.10,80.38,68.00,100.00,1.19
16241,626.00,14.11,554.00,14.20,80.49,67.89,100.00,1.39
16244,4346.00,14.21,504.00,14.21,80.60,67.89,100.00,1.27
16247,9240.00,14.21,502.00,14.21,80.60,67.89,100.00,1.14
16250,9270.00,14.23,502.00,14.23,80.71,68.00,100.00,1.21
16253,9194.00,14.23,574.00,14.23,80.82,68.00,100.00,1.45
16256,9228.00,14.09,492.00,14.08,80.94,68.00,100.00,1.69
16259,564.00,14.12,484.00,14.11,81.05,67.89,100.00,1.79
16262,630.00,14.12,564.00,14.11,81.05,68.00,100.00,1.49
16265,564.00,14.11,1048.00,14.21,81.16,68.00,100.00,2.00
16268,9250.00,14.20,504.00,14.21,81.39,68.00,100.00,2.00
16271,9250.00,14.22,512.00,14.23,81.27,68.00,100.00,2.84
16274,9264.00,14.23,494.00,14.23,81.27,68.00,100.00,2.61
16277,9254.00,14.21,508.00,14.17,81.05,68.11,100.00,2.54
16280,7754.00,14.12,482.00,14.12,80.82,68.00,100.00,2.30
16283,564.00,14.12,492.00,14.12,80.82,68.11,100.00,2.91
16286,626.00,14.08,564.00,14.06,80.71,68.11,100.00,3.53
16289,560.00,14.10,494.00,14.20,80.60,68.11,100.00,3.96
16292,9176.00,14.21,580.00,14.22,80.38,68.11,100.00,4.36
16295,9198.00,14.22,570.00,14.22,80.15,68.11,100.00,4.26
16298,9188.00,14.21,560.00,14.22,79.81,68.11,100.00,3.76
16301,9276.00,14.23,508.00,14.21,79.59,68.11,100.00,3.23
16304,1518.00,14.13,550.00,14.12,79.36,68.11,100.00,3.19
16307,630.00,14.10,564.00,14.09,79.25,68.11,100.00,3.23
16310,626.00,14.11,548.00,14.10,79.02,68.11,100.00,3.53
16313,570.00,14.11,1094.00,14.20,78.80,68.22,100.00,3.01
16316,9234.00,14.21,498.00,14.22,78.80,68.11,100.00,2.53
16319,9250.00,14.21,504.00,14.22,78.57,68.11,100.00,2.20
16322,9194.00,14.22,566.00,14.22,78.69,68.22,100.00,1.92
16325,9276.00,14.23,502.00,14.13,78.69,68.22,100.00,1.41
16328,278.00,14.12,498.00,14.11,78.69,68.22,100.00,2.06
16331,554.00,14.12,482.00,14.11,78.69,68.22,100.00,1.70
16334,622.00,14.12,566.00,14.10,78.80,68.22,100.00,1.52
16337,626.00,14.08,1048.00,14.18,78.91,68.22,100.00,1.39
16340,9188.00,14.21,576.00,14.22,79.02,68.22,100.00,1.39
16343,9250.00,14.22,508.00,14.22,79.25,68.22,100.00,1.78
16346,9194.00,14.22,570.00,14.23,79.25,68.22,100.00,2.22
16349,9204.00,14.22,580.00,14.20,79.14,68.22,100.00,1.90
16352,9270.00,14.13,478.00,14.12,79.14,68.22,100.00,1.55
16355,554.00,14.12,504.00,14.12,79.02,68.22,100.00,1.52
16358,564.00,14.10,482.00,14.10,79.02,68.34,100.00,1.59
16361,630.00,14.11,566.00,14.21,79.02,68.34,100.00,1.49
16364,9178.00,14.21,566.00,14.22,79.02,68.34,100.00,1.49
16367,9168.00,14.19,560.00,14.19,79.02,68.34,100.00,1.62
16370,9266.00,14.22,514.00,14.22,79.02,68.45,100.00,1.59
16373,9274.00,14.23,498.00,14.21,78.80,68.34,100.00,1.32
16376,3648.00,14.12,554.00,14.12,78.91,68.34,100.00,1.30
16379,630.00,14.12,550.00,14.10,78.91,68.34,100.00,1.09
16382,554.00,14.12,498.00,14.11,78.80,68.34,100.00,1.95
16385,560.00,14.11,498.00,14.21,78.80,68.45,100.00,2.19
16388,9274.00,14.20,508.00,14.20,78.80,68.45,100.00,2.32
16391,9212.00,14.21,566.00,14.22,78.69,68.34,100.00,1.97
16394,9284.00,14.23,508.00,14.22,78.69,68.45,100.00,2.23
16397,9222.00,14.20,570.00,14.20,78.57,68.45,100.00,5.22
16400,4004.00,14.13,548.00,14.12,78.35,68.34,100.00,4.69
16403,622.00,14.12,566.00,14.11,78.13,68.45,100.00,6.94
16406,558.00,14.12,488.00,14.11,77.90,68.45,100.00,5.35
16409,616.00,14.11,514.00,14.20,77.79,68.45,100.00,5.91
16412,9264.00,14.21,502.00,14.21,77.79,68.45,100.00,4.67
16415,9222.00,14.21,576.00,14.22,77.56,68.45,100.00,3.54
16418,9218.00,14.21,570.00,14.21,77.34,68.45,100.00,4.31
16421,9284.00,14.22,508.00,14.23,77.22,68.45,100.00,3.83
16424,9218.00,14.14,544.00,14.12,77.11,68.45,100.00,3.07
16427,570.00,14.08,502.00,14.07,77.11,68.45,100.00,3.86
16430,632.00,14.11,548.00,14.10,76.89,68.56,100.00,5.66
16433,570.00,14.11,502.00,14.10,76.77,68.56,100.00,4.72
16436,632.00,14.18,576.00,14.21,76.55,68.45,100.00,3.45
16439,9248.00,14.21,504.00,14.21,76.44,68.56,100.00,2.70
16442,9286.00,14.22,514.00,14.23,76.44,68.56,100.00,3.20
16445,9230.00,14.23,570.00,14.23,76.32,68.56,100.00,2.19
16448,9198.00,14.21,20.00,14.11,76.44,68.56,100.00,2.03
16451,564.00,14.12,478.00,14.12,76.55,68.56,100.00,2.01
16454,636.00,14.12,558.00,14.11,76.66,68.56,100.00,1.57
16457,574.00,14.12,494.00,14.10,76.89,68.56,100.00,1.58
16460,636.00,14.10,558.00,14.20,77.00,68.56,100.00,2.92
16463,9182.00,14.21,514.00,14.22,77.11,68.68,100.00,4.01
16466,9234.00,14.22,504.00,14.22,77.22,68.56,100.00,3.99
16469,9310.00,14.21,508.00,14.22,77.34,68.56,100.00,3.73
16472,9212.00,14.23,566.00,14.23,77.45,68.68,100.00,5.86
16475,9296.00,14.13,492.00,14.13,77.34,68.68,100.00,3.46
16478,574.00,14.10,498.00,14.09,77.34,68.68,100.00,3.50
16481,638.00,14.11,558.00,14.10,77.34,68.68,100.00,2.68
16484,574.00,14.12,502.00,14.11,77.34,68.79,100.00,5.27
16487,570.00,14.21,514.00,14.22,77.22,68.68,100.00,5.01
16490,9222.00,14.21,566.00,14.21,77.22,68.68,100.00,5.54
16493,9306.00,14.22,518.00,14.22,77.22,68.68,100.00,4.86
16496,9234.00,14.23,564.00,14.23,77.22,68.79,100.00,5.40
16499,9240.00,14.16,544.00,14.12,77.11,68.79,100.00,4.31
16502,554.00,14.12,494.00,14.11,76.89,68.79,100.00,3.23
16505,620.00,14.12,554.00,14.10,76.89,68.79,100.00,3.00
16508,564.00,14.08,502.00,14.08,76.89,68.79,100.00,3.69
16511,622.00,14.20,574.00,14.20,76.89,68.79,100.00,4.32
16514,9302.00,14.22,504.00,14.22,76.89,68.79,100.00,3.19
16517,9244.00,14.22,570.00,14.22,76.89,68.79,100.00,2.51
16520,9302.00,14.22,502.00,14.22,76.89,68.79,100.00,3.23
16523,9302.00,14.23,112.00,14.13,77.00,68.79,100.00,2.67
16526,622.00,14.12,560.00,14.11,77.11,68.90,100.00,2.08
16529,570.00,14.10,484.00,14.10,77.22,68.79,100.00,2.89
16532,632.00,14.11,554.00,14.10,77.34,68.90,100.00,2.51
16535,632.00,14.11,576.00,14.21,77.56,68.90,100.00,3.21
16538,9218.00,14.18,574.00,14.18,77.68,68.79,100.00,3.51
16541,9320.00,14.21,504.00,14.22,77.79,68.90,100.00,2.98
16544,9276.00,14.23,576.00,14.23,77.68,68.90,100.00,3.86
16547,9342.00,14.23,502.00,14.23,77.79,68.90,100.00,3.12
16550,9326.00,14.12,492.00,14.11,78.01,68.90,100.00,2.38
16553,566.00,14.12,492.00,14.11,78.24,68.90,100.00,3.30
16556,632.00,14.12,554.00,14.10,78.35,69.01,100.00,2.78
16559,564.00,14.10,494.00,14.09,78.46,69.01,100.00,3.37
16562,626.00,14.20,576.00,14.21,78.35,69.01,100.00,2.83
16565,9258.00,14.22,570.00,14.22,78.35,68.90,100.00,3.67
16568,9230.00,14.18,558.00,14.18,78.24,69.01,100.00,4.26
16571,9326.00,14.22,508.00,14.22,78.01,69.01,100.00,4.04
16574,9336.00,14.22,96.00,14.12,78.01,69.01,100.00,3.71
16577,630.00,14.12,558.00,14.11,77.90,69.01,100.00,3.75
16580,570.00,14.11,488.00,14.10,77.68,69.01,100.00,3.19
16583,570.00,14.11,498.00,14.11,77.56,69.01,100.00,2.22
16586,570.00,14.11,1130.00,14.21,77.56,69.01,100.00,2.72
16589,9302.00,14.21,508.00,14.22,77.45,69.01,100.00,1.92
16592,9258.00,14.21,570.00,14.22,77.56,69.01,100.00,1.50
16595,9264.00,14.22,576.00,14.23,77.56,69.13,100.00,1.30
16598,9322.00,14.23,498.00,14.13,77.56,69.13,100.00,1.39
16601,550.00,14.12,488.00,14.11,77.34,69.13,100.00,2.58
16604,566.00,14.12,498.00,14.11,77.34,69.01,100.00,2.42
16607,570.00,14.12,494.00,14.10,77.22,69.13,100.00,2.33
16610,550.00,14.10,488.00,14.20,77.22,69.13,100.00,1.90
16613,9240.00,14.21,508.00,14.22,77.34,69.13,100.00,2.19
16616,9336.00,14.22,504.00,14.22,77.22,69.13,100.00,2.40
16619,9332.00,14.20,498.00,14.20,77.34,69.13,100.00,1.93
16622,9352.00,14.23,498.00,14.23,77.22,69.24,100.00,1.50
16625,9352.00,14.13,484.00,14.12,77.34,69.24,100.00,1.22
16628,626.00,14.12,554.00,14.11,77.34,69.13,100.00,0.89
16631,554.00,14.11,504.00,14.10,77.34,69.13,100.00,0.98
16634,626.00,14.11,564.00,14.10,77.22,69.13,100.00,0.82
16637,2080.00,14.20,566.00,14.21,77.22,69.24,100.00,0.89
16640,9280.00,14.20,574.00,14.20,77.22,69.24,100.00,0.69
16643,9340.00,14.22,508.00,14.22,77.34,69.13,100.00,0.59
16646,9346.00,14.23,508.00,14.24,77.45,69.24,100.00,0.44
16649,9326.00,14.10,482.00,14.10,77.56,69.24,100.00,0.41
16652,622.00,14.12,550.00,14.11,77.79,69.24,100.00,0.51
16655,564.00,14.11,494.00,14.10,77.90,69.24,100.00,0.58
16658,622.00,14.11,558.00,14.09,78.01,69.24,100.00,0.69
16661,566.00,14.20,522.00,14.21,78.24,69.24,100.00,0.61
16664,9264.00,14.21,566.00,14.22,78.35,69.24,100.00,0.52
16667,9276.00,14.22,564.00,14.22,78.46,69.24,100.00,0.41
16670,9342.00,14.21,504.00,14.22,78.57,69.24,100.00,0.77
16673,9306.00,14.18,508.00,14.12,78.69,69.35,100.00,1.10
16676,560.00,14.13,494.00,14.12,78.69,69.35,100.00,1.50
16679,574.00,14.12,492.00,14.11,78.69,69.24,100.00,3.12
16682,558.00,14.11,484.00,14.10,78.69,69.24,100.00,3.33
16685,622.00,14.11,554.00,14.20,78.69,69.35,100.00,2.28
16688,9234.00,14.21,574.00,14.21,78.69,69.24,100.00,2.71
16691,9340.00,14.21,512.00,14.21,78.57,69.35,100.00,3.04
16694,9362.00,14.22,570.00,14.23,78.57,69.35,100.00,4.02
16697,9368.00,14.23,508.00,14.23,78.57,69.35,100.00,3.31
16700,9276.00,14.13,540.00,14.10,78.46,69.35,100.00,2.31
16704,630.00,14.12,548.00,14.11,78.57,69.35,100.00,2.02
16707,632.00,14.12,558.00,14.11,78.57,69.35,100.00,1.59
16710,566.00,14.07,484.00,14.06,78.80,69.35,100.00,1.30
16713,632.00,14.18,584.00,14.20,78.80,69.35,100.00,1.69
16716,9332.00,14.21,504.00,14.22,78.80,69.35,100.00,1.61
16719,9276.00,14.21,580.00,14.22,78.91,69.46,100.00,1.19
16722,9340.00,14.22,508.00,14.22,79.02,69.35,100.00,0.83
16725,9290.00,14.23,0.00,14.12,79.02,69.35,100.00,1.88
16728,550.00,14.13,484.00,14.12,79.02,69.46,100.00,2.77
16731,566.00,14.10,488.00,14.09,79.02,69.46,100.00,2.62
16734,554.00,14.11,484.00,14.10,79.14,69.46,100.00,1.82
16737,564.00,14.11,494.00,14.21,79.14,69.46,100.00,1.50
16740,9300.00,14.21,570.00,14.21,79.36,69.46,100.00,1.19
16743,9306.00,14.21,574.00,14.21,79.47,69.46,100.00,0.92
16746,9316.00,14.23,564.00,14.22,79.59,69.46,100.00,1.62
16749,9326.00,14.23,570.00,14.23,79.59,69.46,100.00,1.60
16752,9320.00,14.12,554.00,14.11,79.59,69.46,100.00,2.75
16755,560.00,14.12,498.00,14.12,79.59,69.46,100.00,2.95
16758,630.00,14.12,558.00,14.11,79.59,69.46,100.00,2.60
16761,620.00,14.09,566.00,14.08,79.47,69.46,100.00,2.74
16764,570.00,14.19,518.00,14.21,79.59,69.46,100.00,2.34
16767,9382.00,14.21,504.00,14.22,79.59,69.46,100.00,2.72
16770,9316.00,14.21,574.00,14.22,79.47,69.46,100.00,4.06
16773,9316.00,14.22,560.00,14.23,79.14,69.57,100.00,3.25
16776,9388.00,14.17,364.00,14.12,79.02,69.57,100.00,2.72
16779,626.00,14.12,550.00,14.11,78.91,69.57,100.00,2.23
16782,558.00,14.10,484.00,14.10,78.91,69.57,100.00,1.74
16785,564.00,14.11,484.00,14.10,78.80,69.57,100.00,1.58
16788,632.00,14.10,620.00,14.21,78.46,69.57,100.00,2.12
16791,9358.00,14.19,498.00,14.19,78.35,69.57,100.00,2.00
16794,9310.00,14.21,570.00,14.22,78.24,69.57,100.00,1.49
16797,9384.00,14.23,504.00,14.23,78.35,69.57,100.00,1.13
16800,9326.00,14.23,574.00,14.13,78.35,69.57,100.00,0.90
16803,9376.00,14.12,488.00,14.11,78.46,69.57,100.00,1.49
16806,558.00,14.12,488.00,14.11,78.35,69.57,100.00,1.25
16809,564.00,14.12,492.00,14.11,78.46,69.57,100.00,1.01
16812,554.00,14.11,498.00,14.10,78.46,69.57,100.00,1.29
16815,632.00,14.20,586.00,14.21,78.46,69.57,100.00,1.19
16818,9384.00,14.21,508.00,14.22,78.46,69.69,100.00,2.09
16821,9330.00,14.22,570.00,14.22,78.46,69.57,100.00,2.51
16824,9402.00,14.22,504.00,14.23,78.46,69.57,100.00,2.02
16827,9404.00,14.19,492.00,14.12,78.57,69.57,100.00,1.40
16830,622.00,14.12,560.00,14.11,78.69,69.57,100.00,1.09
16833,558.00,14.12,498.00,14.11,78.80,69.57,100.00,0.89
16836,558.00,14.11,498.00,14.10,79.02,69.69,100.00,0.69
16839,620.00,14.11,584.00,14.21,79.25,69.69,100.00,0.59
16842,9384.00,14.21,514.00,14.22,79.36,69.69,100.00,1.41
16845,9408.00,14.22,512.00,14.22,79.47,69.69,100.00,1.59
16848,9378.00,14.22,508.00,14.23,79.47,69.69,100.00,1.90
16851,9402.00,14.23,494.00,14.12,79.59,69.69,100.00,1.89
16854,482.00,14.12,484.00,14.12,79.59,69.69,100.00,1.62
16857,560.00,14.12,494.00,14.11,79.70,69.69,100.00,1.48
16860,566.00,14.12,492.00,14.11,79.81,69.69,100.00,1.62
16863,558.00,14.11,482.00,14.20,79.93,69.80,100.00,1.33
16866,570.00,14.21,502.00,14.22,80.15,69.69,100.00,1.80
16869,9342.00,14.21,570.00,14.22,80.26,69.80,100.00,2.03
16872,9362.00,14.22,566.00,14.22,80.49,69.80,100.00,2.19
16875,9420.00,14.23,508.00,14.23,80.49,69.69,100.00,2.22
16878,9414.00,14.13,494.00,14.12,80.49,69.80,100.00,2.01
16881,550.00,14.12,494.00,14.12,80.71,69.80,100.00,1.80
16884,560.00,14.12,494.00,14.11,80.82,69.80,100.00,1.21
16887,622.00,14.11,550.00,14.10,80.94,69.69,100.00,3.20
16890,570.00,14.18,514.00,14.21,80.94,69.69,100.00,2.63
16893,9340.00,14.21,566.00,14.22,81.05,69.80,100.00,2.03
16896,9326.00,14.21,580.00,14.22,81.05,69.80,100.00,1.76
16899,9352.00,14.23,570.00,14.23,81.16,69.80,100.00,1.59
16902,9336.00,14.16,550.00,14.12,81.05,69.80,100.00,1.59
16905,566.00,14.12,488.00,14.11,81.05,69.80,100.00,1.59
16908,564.00,14.12,492.00,14.11,81.16,69.80,100.00,1.32
16911,626.00,14.11,548.00,14.10,81.27,69.80,100.00,1.45
16914,620.00,14.11,1180.00,14.21,81.27,69.91,100.00,1.92
16917,9342.00,14.21,570.00,14.22,81.39,69.91,100.00,1.68
16920,9440.00,14.22,512.00,14.23,81.50,69.80,100.00,1.11
16923,9440.00,14.23,504.00,14.23,81.72,69.91,100.00,1.02
16926,9358.00,14.23,564.00,14.12,81.84,69.91,100.00,1.61
16929,554.00,14.13,488.00,14.12,81.84,69.91,100.00,2.01
16932,566.00,14.12,488.00,14.11,81.72,70.02,100.00,1.80
16935,632.00,14.11,560.00,14.10,81.72,69.91,100.00,1.84
16938,566.00,14.11,504.00,14.16,81.61,69.91,100.00,2.62
16941,564.00,14.21,514.00,14.21,81.61,69.91,100.00,1.74
16944,9428.00,14.21,508.00,14.22,81.72,69.91,100.00,2.58
16947,9358.00,14.22,564.00,14.23,81.72,70.02,100.00,2.90
16950,9448.00,14.23,512.00,14.23,81.72,69.91,100.00,2.11
16953,9428.00,14.13,492.00,14.12,81.84,69.91,100.00,1.90
16956,636.00,14.12,554.00,14.11,81.95,70.02,100.00,1.52
16959,554.00,14.11,484.00,14.10,81.95,69.91,100.00,1.58
16962,564.00,14.11,488.00,14.10,82.18,70.02,100.00,1.70
16965,560.00,14.10,534.00,14.21,82.29,70.02,100.00,2.83
16968,9430.00,14.21,576.00,14.21,82.29,70.02,100.00,3.10
16971,9434.00,14.22,504.00,14.22,82.29,70.02,100.00,2.01
16974,9464.00,14.22,498.00,14.23,82.29,70.02,100.00,1.56
16977,9450.00,14.23,498.00,14.19,82.40,70.14,100.00,1.36
16980,9274.00,14.13,560.00,14.12,82.51,70.02,100.00,1.29
16983,622.00,13.77,558.00,13.76,82.40,70.02,100.00,1.77
16986,558.00,13.72,494.00,13.72,82.51,70.14,100.00,1.71
16989,584.00,13.70,558.00,13.70,82.51,70.02,100.00,2.62
16992,620.00,13.76,576.00,13.80,82.63,70.14,100.00,2.02
16995,9142.00,13.79,566.00,13.79,82.63,70.14,100.00,2.41
16998,9136.00,13.70,488.00,13.68,82.51,70.14,100.00,1.81
17001,558.00,13.68,502.00,13.68,82.63,70.14,100.00,2.29
17004,558.00,13.68,492.00,13.67,82.40,70.14,100.00,2.73
17007,558.00,13.68,488.00,13.67,82.29,70.14,100.00,2.12
17010,554.00,13.67,502.00,13.66,82.18,70.14,100.00,3.20
17013,554.00,13.67,484.00,13.66,81.95,70.14,100.00,3.25
17016,630.00,13.67,492.00,13.66,81.84,70.25,100.00,2.72
17019,8914.00,13.77,576.00,13.78,81.61,70.25,100.00,2.19
17022,9074.00,13.77,564.00,13.78,81.39,70.25,100.00,1.50
17025,9132.00,13.75,466.00,13.68,81.27,70.25,100.00,1.32
17028,550.00,13.68,492.00,13.68,81.05,70.25,100.00,1.66
17031,558.00,13.68,494.00,13.67,80.82,70.14,100.00,2.21
17034,626.00,13.68,560.00,13.67,80.71,70.25,100.00,2.25
17037,632.00,13.67,560.00,13.66,80.71,70.25,100.00,2.50
17040,558.00,13.67,484.00,13.66,80.82,70.25,100.00,2.69
17043,566.00,13.74,518.00,13.78,80.71,70.25,100.00,3.13
17046,9136.00,13.78,504.00,13.78,80.60,70.25,100.00,3.36
17049,9140.00,13.78,498.00,13.78,80.49,70.25,100.00,3.13
17052,9070.00,13.69,554.00,13.68,80.38,70.25,100.00,2.43
17055,560.00,13.68,494.00,13.68,80.26,70.25,100.00,2.33
17058,554.00,13.68,484.00,13.67,80.26,70.25,100.00,3.03
17061,564.00,13.67,502.00,13.67,80.15,70.36,100.00,3.42
17064,560.00,13.67,494.00,13.66,80.15,70.36,100.00,2.42
17067,550.00,13.67,482.00,13.66,80.04,70.36,100.00,1.85
17070,558.00,13.77,508.00,13.78,80.15,70.36,100.00,1.81
17073,9068.00,13.78,564.00,13.78,80.15,70.36,100.00,1.62
17076,9064.00,13.78,566.00,13.68,80.15,70.36,100.00,1.49
17079,5682.00,13.69,484.00,13.68,80.15,70.36,100.00,1.23
17082,620.00,13.68,550.00,13.67,80.26,70.36,100.00,0.89
17085,626.00,13.68,560.00,13.67,80.38,70.36,100.00,0.69
17088,554.00,13.68,488.00,13.67,80.49,70.36,100.00,0.62
17091,626.00,13.67,554.00,13.66,80.49,70.36,100.00,0.52
17094,558.00,13.67,494.00,13.78,80.60,70.47,100.00,0.58
17097,9080.00,13.77,566.00,13.78,80.60,70.47,100.00,0.58
17100,9168.00,13.79,504.00,13.79,80.82,70.47,100.00,0.61
17103,9096.00,13.79,528.00,13.68,80.94,70.47,100.00,0.52
17106,616.00,13.68,554.00,13.68,81.05,70.36,100.00,0.41
17109,616.00,13.68,550.00,13.68,81.16,70.47,100.00,0.41
17112,616.00,13.68,554.00,13.67,81.27,70.47,100.00,0.42
17115,560.00,13.68,492.00,13.67,81.27,70.47,100.00,0.41
17118,558.00,13.68,484.00,13.66,81.39,70.47,100.00,0.42
17121,558.00,13.74,524.00,13.77,81.50,70.47,100.00,0.41
17124,9090.00,13.77,566.00,13.78,81.61,70.47,100.00,0.59
17127,9166.00,13.78,504.00,13.79,81.72,70.47,100.00,0.79
17130,9166.00,13.79,32.00,13.69,81.84,70.59,100.00,0.98
17133,442.00,13.69,492.00,13.68,81.61,70.47,100.00,1.19
17136,554.00,13.68,488.00,13.68,81.50,70.47,100.00,2.00
17139,622.00,13.68,560.00,13.67,81.27,70.59,100.00,1.91
17142,558.00,13.68,484.00,13.67,81.27,70.47,100.00,1.69
17145,558.00,13.68,492.00,13.66,81.27,70.47,100.00,1.71
17148,566.00,13.67,1104.00,13.77,81.27,70.59,100.00,1.90
17151,8952.00,13.77,576.00,13.78,81.16,70.59,100.00,1.62
17154,9166.00,13.78,494.00,13.79,81.16,70.59,100.00,1.56
17157,9162.00,13.79,488.00,13.70,81.27,70.59,100.00,1.40
17160,9140.00,13.69,482.00,13.68,81.27,70.70,100.00,1.48
17163,564.00,13.68,494.00,13.68,81.27,70.59,100.00,1.30
17166,564.00,13.68,484.00,13.68,81.27,70.59,100.00,1.29
17169,554.00,13.68,494.00,13.67,81.39,70.70,100.00,1.69
17172,620.00,13.67,550.00,13.66,81.39,70.59,100.00,1.90
17175,558.00,13.67,502.00,13.77,81.39,70.59,100.00,1.46
17178,6170.00,13.77,502.00,13.78,81.39,70.70,100.00,1.46
17181,9106.00,13.78,574.00,13.79,81.50,70.70,100.00,1.90
17184,9182.00,13.79,498.00,13.71,81.61,70.70,100.00,1.38
17187,9178.00,13.69,488.00,13.68,81.72,70.59,100.00,1.11
17190,620.00,13.68,554.00,13.68,81.95,70.70,100.00,2.24
17193,622.00,13.68,560.00,13.68,81.84,70.70,100.00,3.58
17196,632.00,13.68,544.00,13.67,81.95,70.70,100.00,2.23
17199,630.00,13.68,558.00,13.67,81.95,70.70,100.00,1.82
17202,560.00,13.68,488.00,13.70,81.95,70.70,100.00,1.52
17205,6358.00,13.78,564.00,13.78,81.95,70.81,100.00,1.19
17208,9116.00,13.78,570.00,13.79,81.95,70.81,100.00,1.59
17211,9120.00,13.79,560.00,13.79,82.06,70.70,100.00,1.70
17214,9178.00,13.70,484.00,13.69,82.06,70.81,100.00,2.08
17217,620.00,13.69,548.00,13.68,82.06,70.81,100.00,1.85
17220,566.00,13.69,498.00,13.68,82.06,70.81,100.00,1.35
17223,626.00,13.68,558.00,13.67,82.18,70.81,100.00,1.41
17226,622.00,13.68,558.00,13.67,82.06,70.81,100.00,1.39
17229,554.00,13.68,494.00,13.74,81.95,70.81,100.00,1.39
17232,620.00,13.77,570.00,13.78,81.84,70.81,100.00,1.72
17235,9182.00,13.79,504.00,13.79,81.72,70.81,100.00,1.52
17238,9132.00,13.79,560.00,13.80,81.72,70.81,100.00,1.30
17241,9136.00,13.74,42.00,13.69,81.61,70.93,100.00,2.11
17244,550.00,13.69,488.00,13.68,81.50,70.81,100.00,2.10
17247,560.00,13.69,484.00,13.68,81.39,70.93,100.00,1.56
17250,630.00,13.68,560.00,13.68,81.50,70.93,100.00,1.29
17253,622.00,13.68,548.00,13.67,81.61,70.93,100.00,1.09
17256,630.00,13.68,550.00,13.67,81.72,70.93,100.00,1.68
17259,620.00,13.68,590.00,13.78,81.61,70.93,100.00,1.80
17262,9110.00,13.78,558.00,13.79,81.72,70.93,100.00,1.90
17265,9188.00,13.79,514.00,13.79,81.61,70.93,100.00,2.48
17268,9130.00,13.80,330.00,13.69,81.61,70.93,100.00,2.65
17271,498.00,13.70,544.00,13.68,81.61,70.93,100.00,2.51
17274,558.00,13.69,498.00,13.68,81.61,71.04,100.00,2.51
17277,626.00,13.69,550.00,13.68,81.72,70.93,100.00,2.17
17280,620.00,13.68,558.00,13.67,81.84,71.04,100.00,1.70
17283,620.00,13.68,564.00,13.67,81.84,71.04,100.00,1.29
17286,564.00,13.76,508.00,13.79,81.84,71.04,100.00,1.35
17289,9186.00,13.79,504.00,13.79,81.95,70.93,100.00,1.10
17292,9186.00,13.79,498.00,13.80,81.95,71.04,100.00,0.89
17295,9212.00,13.80,476.00,13.69,81.95,71.04,100.00,1.32
17298,550.00,13.70,492.00,13.68,82.06,71.04,100.00,1.03
17301,626.00,13.69,560.00,13.68,82.06,71.04,100.00,0.99
17304,558.00,13.69,484.00,13.68,82.18,71.04,100.00,1.02
17307,558.00,13.69,492.00,13.68,82.29,71.04,100.00,1.04
17310,626.00,13.68,558.00,13.67,82.40,71.04,100.00,0.79
17313,630.00,13.68,1166.00,13.78,82.51,71.04,100.00,0.79
17316,9202.00,13.79,504.00,13.79,82.63,71.04,100.00,0.72
17319,9146.00,13.79,566.00,13.79,82.51,71.04,100.00,1.97
17322,9142.00,13.80,570.00,13.77,82.63,71.04,100.00,1.50
17325,9142.00,13.70,548.00,13.68,82.51,71.15,100.00,1.09
17328,564.00,13.70,482.00,13.69,82.51,71.15,100.00,0.91
17331,558.00,13.69,494.00,13.68,82.74,71.15,100.00,0.81
17334,626.00,13.68,550.00,13.68,82.74,71.15,100.00,0.79
17337,560.00,13.69,484.00,13.68,82.85,71.15,100.00,1.08
17340,560.00,13.68,484.00,13.73,82.85,71.15,100.00,1.02
17343,622.00,13.78,580.00,13.78,82.85,71.15,100.00,0.89
17346,9166.00,13.79,564.00,13.79,82.85,71.15,100.00,0.99
17349,9218.00,13.80,494.00,13.80,82.96,71.15,100.00,0.89
17352,9172.00,13.72,534.00,13.69,83.07,71.15,100.00,0.69
17355,548.00,13.70,494.00,13.69,83.19,71.15,100.00,0.58
17358,558.00,13.70,494.00,13.68,83.30,71.26,100.00,0.49
17361,558.00,13.69,488.00,13.68,83.41,71.26,100.00,0.39
17364,564.00,13.68,484.00,13.68,83.41,71.15,100.00,0.50
17367,620.00,13.68,560.00,13.68,83.52,71.26,100.00,0.58
17370,560.00,13.68,1032.00,13.79,83.52,71.26,100.00,0.58
17373,9218.00,13.79,498.00,13.80,83.75,71.26,100.00,0.51
17376,9228.00,13.80,508.00,13.80,83.75,71.26,100.00,0.44
17379,9222.00,13.80,508.00,13.70,83.75,71.26,100.00,0.39
17382,8326.00,13.70,554.00,13.69,83.97,71.26,100.00,0.51
